series_id,year,period,value
APUA2087471A,2012,M07,3.597
APUA2087471A,2012,M08,3.996
APUA2087471A,2012,M09,4.071
APUA2087471A,2012,M10,3.806
APUA2087471A,2012,M11,3.517
APUA2087471A,2012,M12,3.429
APUA2087471A,2013,M01,3.332
APUA2087471A,2013,M02,3.759
APUA2087471A,2013,M03,3.802
APUA2087471A,2013,M04,3.707
APUA2087471A,2013,M05,3.827
APUA2087471A,2013,M06,4.028
APUA2087471A,2013,M07,3.639
APUA2087471A,2013,M08,3.625
APUA2087471A,2013,M09,3.658
APUA2087471A,2013,M10,3.371
APUA2087471A,2013,M11,3.323
APUA2087471A,2013,M12,3.254
APUA2087471A,2014,M01,3.343
APUA2087471A,2014,M02,3.436
APUA2087471A,2014,M03,3.740
APUA2087471A,2014,M04,3.781
APUA2087471A,2014,M05,3.792
APUA2087471A,2014,M06,3.967
APUA2087471A,2014,M07,3.798
APUA2087471A,2014,M08,3.562
APUA2087471A,2014,M09,3.552
APUA2087471A,2014,M10,3.240
APUA2087471A,2014,M11,2.984
APUA2087471A,2014,M12,2.583
APUA2087471A,2015,M01,1.955
APUA2087471A,2015,M02,2.259
APUA2087471A,2015,M03,2.419
APUA2087471A,2015,M04,2.464
APUA2087471A,2015,M05,2.649
APUA2087471A,2015,M06,2.892
APUA2087471A,2015,M07,2.934
APUA2087471A,2015,M08,2.834
APUA2087471A,2015,M09,2.457
APUA2087471A,2015,M10,2.532
APUA2087471A,2015,M11,2.339
APUA2087471A,2015,M12,1.966
APUA2087471A,2016,M01,1.906
APUA2087471A,2016,M02,1.703
APUA2087471A,2016,M03,2.018
APUA2087471A,2016,M04,2.179
APUA2087471A,2016,M05,2.387
APUA2087471A,2016,M06,2.679
APUA2087471A,2016,M07,2.414
APUA2087471A,2016,M08,2.379
APUA2087471A,2016,M09,2.400
APUA2087471A,2016,M10,2.382
APUA2087471A,2016,M11,2.200
APUA2087471A,2016,M12,2.383
APUA2087471A,2017,M01,2.512
APUA2087471A,2017,M02,2.358
APUA2087471A,2017,M03,2.461
APUA2087471A,2017,M04,2.623
APUA2087471A,2017,M05,2.492
APUA2087471A,2017,M06,2.517
APUA2087471A,2017,M07,2.502
APUA2087471A,2017,M08,2.566
APUA2087471A,2017,M09,2.683
APUA20974712,1978,M01,0.594
APUA20974712,1978,M02,0.589
APUA20974712,1978,M03,0.588
APUA20974712,1978,M04,0.581
APUA20974712,1978,M05,0.594
APUA20974712,1978,M06,0.598
APUA20974712,1978,M07,0.603
APUA20974712,1978,M08,0.615
APUA20974712,1978,M09,0.623
APUA20974712,1978,M10,0.624
APUA20974712,1978,M11,0.627
APUA20974712,1978,M12,0.643
APUA20974712,1979,M01,0.649
APUA20974712,1979,M02,0.663
APUA20974712,1979,M03,0.690
APUA20974712,1979,M04,0.726
APUA20974712,1979,M05,0.772
APUA20974712,1979,M06,0.858
APUA20974712,1979,M07,0.952
APUA20974712,1979,M08,0.962
APUA20974712,1979,M09,0.962
APUA20974712,1979,M10,0.970
APUA20974712,1979,M11,0.987
APUA20974712,1979,M12,1.015
APUA20974712,1980,M01,1.081
APUA20974712,1980,M02,1.140
APUA20974712,1980,M03,1.179
APUA20974712,1980,M04,1.185
APUA20974712,1980,M05,1.184
APUA20974712,1980,M06,1.178
APUA20974712,1980,M07,1.166
APUA20974712,1980,M08,1.139
APUA20974712,1980,M09,1.123
APUA20974712,1980,M10,1.115
APUA20974712,1980,M11,1.116
APUA20974712,1980,M12,1.131
APUA20974712,1981,M01,1.174
APUA20974712,1981,M02,1.260
APUA20974712,1981,M03,1.289
APUA20974712,1981,M04,1.273
APUA20974712,1981,M05,1.253
APUA20974712,1981,M06,1.234
APUA20974712,1981,M07,1.217
APUA20974712,1981,M08,1.213
APUA20974712,1981,M09,1.209
APUA20974712,1981,M10,1.207
APUA20974712,1981,M11,1.213
APUA20974712,1981,M12,1.215
APUA20974712,1982,M01,1.192
APUA20974712,1982,M02,1.166
APUA20974712,1982,M03,1.086
APUA20974712,1982,M04,1.058
APUA20974712,1982,M05,1.113
APUA20974712,1982,M06,1.210
APUA20974712,1982,M07,1.209
APUA20974712,1982,M08,1.193
APUA20974712,1982,M09,1.168
APUA20974712,1982,M10,1.159
APUA20974712,1982,M11,1.139
APUA20974712,1982,M12,1.117
APUA20974712,1983,M01,1.070
APUA20974712,1983,M02,1.040
APUA20974712,1983,M03,1.010
APUA20974712,1983,M04,1.104
APUA20974712,1983,M05,1.138
APUA20974712,1983,M06,1.147
APUA20974712,1983,M07,1.154
APUA20974712,1983,M08,1.161
APUA20974712,1983,M09,1.155
APUA20974712,1983,M10,1.138
APUA20974712,1983,M11,1.118
APUA20974712,1983,M12,1.099
APUA20974712,1984,M01,1.075
APUA20974712,1984,M02,1.079
APUA20974712,1984,M03,1.089
APUA20974712,1984,M04,1.116
APUA20974712,1984,M05,1.111
APUA20974712,1984,M06,1.108
APUA20974712,1984,M07,1.092
APUA20974712,1984,M08,1.075
APUA20974712,1984,M09,1.074
APUA20974712,1984,M10,1.073
APUA20974712,1984,M11,1.077
APUA20974712,1984,M12,1.066
APUA20974712,1985,M01,0.989
APUA20974712,1985,M02,0.967
APUA20974712,1985,M03,0.995
APUA20974712,1985,M04,1.077
APUA20974712,1985,M05,1.088
APUA20974712,1985,M06,1.094
APUA20974712,1985,M07,1.102
APUA20974712,1985,M08,1.122
APUA20974712,1985,M09,1.090
APUA20974712,1985,M10,1.063
APUA20974712,1985,M11,1.088
APUA20974712,1985,M12,1.089
APUA20974712,1986,M01,1.059
APUA20974712,1986,M02,0.962
APUA20974712,1986,M03,0.827
APUA20974712,1986,M04,0.754
APUA20974712,1986,M05,0.799
APUA20974712,1986,M06,0.843
APUA20974712,1986,M07,0.766
APUA20974712,1986,M08,0.710
APUA20974712,1986,M09,0.720
APUA20974712,1986,M10,0.699
APUA20974712,1986,M11,0.706
APUA20974712,1986,M12,0.721
APUA20974712,1987,M01,0.758
APUA20974712,1987,M02,0.793
APUA20974712,1987,M03,0.793
APUA20974712,1987,M04,0.810
APUA20974712,1987,M05,0.810
APUA20974712,1987,M06,0.869
APUA20974712,1987,M07,0.891
APUA20974712,1987,M08,0.913
APUA20974712,1987,M09,0.910
APUA20974712,1987,M10,0.905
APUA20974712,1987,M11,0.903
APUA20974712,1987,M12,0.891
APUA20974712,1988,M01,0.880
APUA20974712,1988,M02,0.865
APUA20974712,1988,M03,0.847
APUA20974712,1988,M04,0.843
APUA20974712,1988,M05,0.871
APUA20974712,1988,M06,0.867
APUA20974712,1988,M07,0.886
APUA20974712,1988,M08,0.902
APUA20974712,1988,M09,0.885
APUA20974712,1988,M10,0.862
APUA20974712,1988,M11,0.842
APUA20974712,1988,M12,0.834
APUA20974712,1989,M01,0.824
APUA20974712,1989,M02,0.833
APUA20974712,1989,M03,0.826
APUA20974712,1989,M04,0.975
APUA20974712,1989,M05,1.051
APUA20974712,1989,M06,1.034
APUA20974712,1989,M07,1.022
APUA20974712,1989,M08,0.973
APUA20974712,1989,M09,0.957
APUA20974712,1989,M10,0.950
APUA20974712,1989,M11,0.954
APUA20974712,1989,M12,0.940
APUA20974712,1990,M01,1.003
APUA20974712,1990,M02,0.978
APUA20974712,1990,M03,0.953
APUA20974713,1978,M01,0.644
APUA20974713,1978,M02,0.640
APUA20974713,1978,M03,0.638
APUA20974713,1978,M04,0.631
APUA20974713,1978,M05,0.645
APUA20974713,1978,M06,0.650
APUA20974713,1978,M07,0.659
APUA20974713,1978,M08,0.673
APUA20974713,1978,M09,0.683
APUA20974713,1978,M10,0.689
APUA20974713,1978,M11,0.688
APUA20974713,1978,M12,0.699
APUA20974713,1979,M01,0.707
APUA20974713,1979,M02,0.722
APUA20974713,1979,M03,0.758
APUA20974713,1979,M04,0.793
APUA20974713,1979,M05,0.836
APUA20974713,1979,M06,0.922
APUA20974713,1979,M07,0.987
APUA20974713,1979,M08,1.011
APUA20974713,1979,M09,1.001
APUA20974713,1979,M10,1.018
APUA20974713,1979,M11,1.029
APUA20974713,1979,M12,1.088
APUA20974713,1980,M01,1.153
APUA20974713,1980,M02,1.210
APUA20974713,1980,M03,1.251
APUA20974713,1980,M04,1.263
APUA20974713,1980,M05,1.269
APUA20974714,1978,M01,0.637
APUA20974714,1978,M02,0.634
APUA20974714,1978,M03,0.632
APUA20974714,1978,M04,0.628
APUA20974714,1978,M05,0.642
APUA20974714,1978,M06,0.646
APUA20974714,1978,M07,0.654
APUA20974714,1978,M08,0.665
APUA20974714,1978,M09,0.675
APUA20974714,1978,M10,0.681
APUA20974714,1978,M11,0.681
APUA20974714,1978,M12,0.694
APUA20974714,1979,M01,0.703
APUA20974714,1979,M02,0.717
APUA20974714,1979,M03,0.745
APUA20974714,1979,M04,0.781
APUA20974714,1979,M05,0.824
APUA20974714,1979,M06,0.893
APUA20974714,1979,M07,0.981
APUA20974714,1979,M08,0.999
APUA20974714,1979,M09,1.005
APUA20974714,1979,M10,1.017
APUA20974714,1979,M11,1.033
APUA20974714,1979,M12,1.062
APUA20974714,1980,M01,1.125
APUA20974714,1980,M02,1.191
APUA20974714,1980,M03,1.236
APUA20974714,1980,M04,1.247
APUA20974714,1980,M05,1.246
APUA20974714,1980,M06,1.246
APUA20974714,1980,M07,1.236
APUA20974714,1980,M08,1.209
APUA20974714,1980,M09,1.191
APUA20974714,1980,M10,1.188
APUA20974714,1980,M11,1.186
APUA20974714,1980,M12,1.197
APUA20974714,1981,M01,1.242
APUA20974714,1981,M02,1.325
APUA20974714,1981,M03,1.357
APUA20974714,1981,M04,1.344
APUA20974714,1981,M05,1.325
APUA20974714,1981,M06,1.307
APUA20974714,1981,M07,1.291
APUA20974714,1981,M08,1.287
APUA20974714,1981,M09,1.275
APUA20974714,1981,M10,1.271
APUA20974714,1981,M11,1.278
APUA20974714,1981,M12,1.281
APUA20974714,1982,M01,1.260
APUA20974714,1982,M02,1.234
APUA20974714,1982,M03,1.161
APUA20974714,1982,M04,1.124
APUA20974714,1982,M05,1.170
APUA20974714,1982,M06,1.258
APUA20974714,1982,M07,1.267
APUA20974714,1982,M08,1.252
APUA20974714,1982,M09,1.233
APUA20974714,1982,M10,1.219
APUA20974714,1982,M11,1.201
APUA20974714,1982,M12,1.181
APUA20974714,1983,M01,1.130
APUA20974714,1983,M02,1.101
APUA20974714,1983,M03,1.068
APUA20974714,1983,M04,1.151
APUA20974714,1983,M05,1.183
APUA20974714,1983,M06,1.196
APUA20974714,1983,M07,1.205
APUA20974714,1983,M08,1.214
APUA20974714,1983,M09,1.208
APUA20974714,1983,M10,1.190
APUA20974714,1983,M11,1.174
APUA20974714,1983,M12,1.152
APUA20974714,1984,M01,1.135
APUA20974714,1984,M02,1.135
APUA20974714,1984,M03,1.146
APUA20974714,1984,M04,1.170
APUA20974714,1984,M05,1.169
APUA20974714,1984,M06,1.163
APUA20974714,1984,M07,1.148
APUA20974714,1984,M08,1.127
APUA20974714,1984,M09,1.131
APUA20974714,1984,M10,1.128
APUA20974714,1984,M11,1.130
APUA20974714,1984,M12,1.119
APUA20974714,1985,M01,1.063
APUA20974714,1985,M02,1.033
APUA20974714,1985,M03,1.063
APUA20974714,1985,M04,1.139
APUA20974714,1985,M05,1.157
APUA20974714,1985,M06,1.165
APUA20974714,1985,M07,1.172
APUA20974714,1985,M08,1.201
APUA20974714,1985,M09,1.172
APUA20974714,1985,M10,1.150
APUA20974714,1985,M11,1.167
APUA20974714,1985,M12,1.165
APUA20974714,1986,M01,1.123
APUA20974714,1986,M02,1.045
APUA20974714,1986,M03,0.913
APUA20974714,1986,M04,0.837
APUA20974714,1986,M05,0.864
APUA20974714,1986,M06,0.888
APUA20974714,1986,M07,0.826
APUA20974714,1986,M08,0.773
APUA20974714,1986,M09,0.791
APUA20974714,1986,M10,0.767
APUA20974714,1986,M11,0.773
APUA20974714,1986,M12,0.782
APUA20974714,1987,M01,0.807
APUA20974714,1987,M02,0.839
APUA20974714,1987,M03,0.838
APUA20974714,1987,M04,0.852
APUA20974714,1987,M05,0.860
APUA20974714,1987,M06,0.920
APUA20974714,1987,M07,0.937
APUA20974714,1987,M08,0.954
APUA20974714,1987,M09,0.955
APUA20974714,1987,M10,0.937
APUA20974714,1987,M11,0.937
APUA20974714,1987,M12,0.929
APUA20974714,1988,M01,0.914
APUA20974714,1988,M02,0.896
APUA20974714,1988,M03,0.879
APUA20974714,1988,M04,0.886
APUA20974714,1988,M05,0.915
APUA20974714,1988,M06,0.912
APUA20974714,1988,M07,0.919
APUA20974714,1988,M08,0.932
APUA20974714,1988,M09,0.916
APUA20974714,1988,M10,0.902
APUA20974714,1988,M11,0.887
APUA20974714,1988,M12,0.876
APUA20974714,1989,M01,0.859
APUA20974714,1989,M02,0.876
APUA20974714,1989,M03,0.863
APUA20974714,1989,M04,0.996
APUA20974714,1989,M05,1.080
APUA20974714,1989,M06,1.072
APUA20974714,1989,M07,1.043
APUA20974714,1989,M08,0.979
APUA20974714,1989,M09,0.944
APUA20974714,1989,M10,0.946
APUA20974714,1989,M11,0.931
APUA20974714,1989,M12,0.909
APUA20974714,1990,M01,0.982
APUA20974714,1990,M02,0.970
APUA20974714,1990,M03,0.936
APUA20974714,1990,M04,0.991
APUA20974714,1990,M05,0.998
APUA20974714,1990,M06,1.032
APUA20974714,1990,M07,1.007
APUA20974714,1990,M08,1.090
APUA20974714,1990,M09,1.222
APUA20974714,1990,M10,1.281
APUA20974714,1990,M11,1.266
APUA20974714,1990,M12,1.227
APUA20974714,1991,M01,1.148
APUA20974714,1991,M02,1.042
APUA20974714,1991,M03,0.982
APUA20974714,1991,M04,1.028
APUA20974714,1991,M05,1.057
APUA20974714,1991,M06,1.035
APUA20974714,1991,M07,0.988
APUA20974714,1991,M08,1.057
APUA20974714,1991,M09,1.029
APUA20974714,1991,M10,0.998
APUA20974714,1991,M11,1.029
APUA20974714,1991,M12,1.011
APUA20974714,1992,M01,0.936
APUA20974714,1992,M02,0.906
APUA20974714,1992,M03,0.917
APUA20974714,1992,M04,0.984
APUA20974714,1992,M05,1.052
APUA20974714,1992,M06,1.079
APUA20974714,1992,M07,1.066
APUA20974714,1992,M08,1.030
APUA20974714,1992,M09,1.045
APUA20974714,1992,M10,1.058
APUA20974714,1992,M11,1.017
APUA20974714,1992,M12,0.971
APUA20974714,1993,M01,0.947
APUA20974714,1993,M02,0.964
APUA20974714,1993,M03,0.954
APUA20974714,1993,M04,0.989
APUA20974714,1993,M05,1.017
APUA20974714,1993,M06,1.029
APUA20974714,1993,M07,0.988
APUA20974714,1993,M08,0.964
APUA20974714,1993,M09,0.947
APUA20974714,1993,M10,0.986
APUA20974714,1993,M11,0.981
APUA20974714,1993,M12,0.902
APUA20974714,1994,M01,0.883
APUA20974714,1994,M02,0.943
APUA20974714,1994,M03,0.916
APUA20974714,1994,M04,0.963
APUA20974714,1994,M05,0.972
APUA20974714,1994,M06,1.023
APUA20974714,1994,M07,1.076
APUA20974714,1994,M08,1.132
APUA20974714,1994,M09,1.106
APUA20974714,1994,M10,1.028
APUA20974714,1994,M11,1.029
APUA20974714,1994,M12,0.973
APUA20974714,1995,M01,0.947
APUA20974714,1995,M02,0.939
APUA20974714,1995,M03,0.977
APUA20974714,1995,M04,1.029
APUA20974714,1995,M05,1.098
APUA20974714,1995,M06,1.111
APUA20974714,1995,M07,1.050
APUA20974714,1995,M08,0.995
APUA20974714,1995,M09,1.024
APUA20974714,1995,M10,0.947
APUA20974714,1995,M11,0.910
APUA20974714,1995,M12,0.945
APUA20974714,1996,M01,1.045
APUA20974714,1996,M02,1.020
APUA20974714,1996,M03,1.096
APUA20974714,1996,M04,1.183
APUA20974714,1996,M05,1.207
APUA20974714,1996,M06,1.165
APUA20974714,1996,M07,1.170
APUA20974714,1996,M08,1.140
APUA20974714,1996,M09,1.138
APUA20974714,1996,M10,1.155
APUA20974714,1996,M11,1.226
APUA20974714,1996,M12,1.237
APUA20974714,1997,M01,1.209
APUA20974714,1997,M02,1.149
APUA20974714,1997,M03,1.089
APUA20974714,1997,M04,1.117
APUA20974714,1997,M05,1.146
APUA20974714,1997,M06,1.201
APUA20974714,1997,M07,1.163
APUA20974714,1997,M08,1.219
APUA20974714,1997,M09,1.206
APUA20974714,1997,M10,1.106
APUA20974714,1997,M11,1.112
APUA20974714,1997,M12,1.045
APUA20974715,1993,M12,1.078
APUA20974715,1994,M01,1.045
APUA20974715,1994,M02,1.091
APUA20974715,1994,M03,1.074
APUA20974715,1994,M04,1.103
APUA20974715,1994,M05,1.122
APUA20974715,1994,M06,1.164
APUA20974715,1994,M07,1.223
APUA20974715,1994,M08,1.279
APUA20974715,1994,M09,1.242
APUA20974715,1994,M10,1.145
APUA20974715,1994,M11,1.172
APUA20974715,1994,M12,1.116
APUA20974715,1995,M01,1.085
APUA20974715,1995,M02,1.020
APUA20974715,1995,M03,1.044
APUA20974715,1995,M04,1.100
APUA20974715,1995,M05,1.170
APUA20974715,1995,M06,1.208
APUA20974715,1995,M07,1.145
APUA20974715,1995,M08,1.088
APUA20974715,1995,M09,1.118
APUA20974715,1995,M10,1.045
APUA20974715,1995,M11,1.000
APUA20974715,1995,M12,1.033
APUA20974715,1996,M01,1.145
APUA20974715,1996,M02,1.116
APUA20974715,1996,M03,1.190
APUA20974715,1996,M04,1.276
APUA20974715,1996,M05,1.296
APUA20974715,1996,M06,1.268
APUA20974715,1996,M07,1.251
APUA20974715,1996,M08,1.236
APUA20974715,1996,M09,1.228
APUA20974715,1996,M10,1.244
APUA20974715,1996,M11,1.322
APUA20974715,1996,M12,1.331
APUA20974715,1997,M01,1.289
APUA20974715,1997,M02,1.234
APUA20974715,1997,M03,1.162
APUA20974715,1997,M04,1.191
APUA20974715,1997,M05,1.211
APUA20974715,1997,M06,1.289
APUA20974715,1997,M07,1.238
APUA20974715,1997,M08,1.296
APUA20974715,1997,M09,1.295
APUA20974715,1997,M10,1.194
APUA20974715,1997,M11,1.193
APUA20974715,1997,M12,1.113
APUA20974716,1981,M09,1.434
APUA20974716,1981,M10,1.435
APUA20974716,1981,M11,1.434
APUA20974716,1981,M12,1.435
APUA20974716,1985,M01,1.225
APUA20974716,1985,M02,1.210
APUA20974716,1985,M03,1.225
APUA20974716,1985,M04,1.283
APUA20974716,1985,M05,1.299
APUA20974716,1985,M06,1.305
APUA20974716,1985,M07,1.309
APUA20974716,1985,M08,1.373
APUA20974716,1985,M09,1.358
APUA20974716,1985,M10,1.338
APUA20974716,1985,M11,1.367
APUA20974716,1985,M12,1.366
APUA20974716,1986,M01,1.341
APUA20974716,1986,M02,1.229
APUA20974716,1986,M03,1.132
APUA20974716,1986,M04,1.037
APUA20974716,1986,M05,1.084
APUA20974716,1986,M06,1.124
APUA20974716,1986,M07,1.053
APUA20974716,1986,M08,0.992
APUA20974716,1986,M09,1.010
APUA20974716,1986,M10,0.991
APUA20974716,1986,M11,0.993
APUA20974716,1986,M12,0.999
APUA20974716,1987,M01,1.003
APUA20974716,1987,M02,1.031
APUA20974716,1987,M03,1.030
APUA20974716,1987,M04,1.038
APUA20974716,1987,M05,1.047
APUA20974716,1987,M06,1.099
APUA20974716,1987,M07,1.118
APUA20974716,1987,M08,1.133
APUA20974716,1987,M09,1.132
APUA20974716,1987,M10,1.134
APUA20974716,1987,M11,1.135
APUA20974716,1987,M12,1.122
APUA20974716,1988,M01,1.116
APUA20974716,1988,M02,1.113
APUA20974716,1988,M03,1.106
APUA20974716,1988,M04,1.107
APUA20974716,1988,M05,1.129
APUA20974716,1988,M06,1.118
APUA20974716,1988,M07,1.130
APUA20974716,1988,M08,1.141
APUA20974716,1988,M09,1.135
APUA20974716,1988,M10,1.119
APUA20974716,1988,M11,1.107
APUA20974716,1988,M12,1.093
APUA20974716,1989,M01,1.100
APUA20974716,1989,M02,1.113
APUA20974716,1989,M03,1.108
APUA20974716,1989,M04,1.206
APUA20974716,1989,M05,1.289
APUA20974716,1989,M06,1.283
APUA20974716,1989,M07,1.266
APUA20974716,1989,M08,1.235
APUA20974716,1989,M09,1.190
APUA20974716,1989,M10,1.199
APUA20974716,1989,M11,1.185
APUA20974716,1989,M12,1.172
APUA20974716,1990,M01,1.252
APUA20974716,1990,M02,1.240
APUA20974716,1990,M03,1.212
APUA20974716,1990,M04,1.246
APUA20974716,1990,M05,1.254
APUA20974716,1990,M06,1.283
APUA20974716,1990,M07,1.268
APUA20974716,1990,M08,1.328
APUA20974716,1990,M09,1.469
APUA20974716,1990,M10,1.479
APUA20974716,1990,M11,1.470
APUA20974716,1990,M12,1.418
APUA20974716,1991,M01,1.337
APUA20974716,1991,M02,1.250
APUA20974716,1991,M03,1.175
APUA20974716,1991,M04,1.215
APUA20974716,1991,M05,1.261
APUA20974716,1991,M06,1.238
APUA20974716,1991,M07,1.189
APUA20974716,1991,M08,1.252
APUA20974716,1991,M09,1.241
APUA20974716,1991,M10,1.204
APUA20974716,1991,M11,1.222
APUA20974716,1991,M12,1.218
APUA20974716,1992,M01,1.141
APUA20974716,1992,M02,1.113
APUA20974716,1992,M03,1.117
APUA20974716,1992,M04,1.178
APUA20974716,1992,M05,1.240
APUA20974716,1992,M06,1.279
APUA20974716,1992,M07,1.266
APUA20974716,1992,M08,1.224
APUA20974716,1992,M09,1.231
APUA20974716,1992,M10,1.250
APUA20974716,1992,M11,1.228
APUA20974716,1992,M12,1.186
APUA20974716,1993,M01,1.161
APUA20974716,1993,M02,1.187
APUA20974716,1993,M03,1.180
APUA20974716,1993,M04,1.212
APUA20974716,1993,M05,1.236
APUA20974716,1993,M06,1.252
APUA20974716,1993,M07,1.208
APUA20974716,1993,M08,1.184
APUA20974716,1993,M09,1.175
APUA20974716,1993,M10,1.209
APUA20974716,1993,M11,1.198
APUA20974716,1993,M12,1.127
APUA20974716,1994,M01,1.086
APUA20974716,1994,M02,1.142
APUA20974716,1994,M03,1.138
APUA20974716,1994,M04,1.162
APUA20974716,1994,M05,1.165
APUA20974716,1994,M06,1.227
APUA20974716,1994,M07,1.271
APUA20974716,1994,M08,1.339
APUA20974716,1994,M09,1.299
APUA20974716,1994,M10,1.223
APUA20974716,1994,M11,1.222
APUA20974716,1994,M12,1.176
APUA20974716,1995,M01,1.135
APUA20974716,1995,M02,1.155
APUA20974716,1995,M03,1.155
APUA20974716,1995,M04,1.211
APUA20974716,1995,M05,1.284
APUA20974716,1995,M06,1.299
APUA20974716,1995,M07,1.255
APUA20974716,1995,M08,1.209
APUA20974716,1995,M09,1.242
APUA20974716,1995,M10,1.174
APUA20974716,1995,M11,1.133
APUA20974716,1995,M12,1.166
APUA20974716,1996,M01,1.255
APUA20974716,1996,M02,1.243
APUA20974716,1996,M03,1.313
APUA20974716,1996,M04,1.378
APUA20974716,1996,M05,1.401
APUA20974716,1996,M06,1.374
APUA20974716,1996,M07,1.375
APUA20974716,1996,M08,1.353
APUA20974716,1996,M09,1.341
APUA20974716,1996,M10,1.344
APUA20974716,1996,M11,1.412
APUA20974716,1996,M12,1.419
APUA20974716,1997,M01,1.392
APUA20974716,1997,M02,1.344
APUA20974716,1997,M03,1.283
APUA20974716,1997,M04,1.309
APUA20974716,1997,M05,1.328
APUA20974716,1997,M06,1.390
APUA20974716,1997,M07,1.350
APUA20974716,1997,M08,1.406
APUA20974716,1997,M09,1.405
APUA20974716,1997,M10,1.316
APUA20974716,1997,M11,1.316
APUA20974716,1997,M12,1.253
APUA2097471A,1978,M01,0.612
APUA2097471A,1978,M02,0.608
APUA2097471A,1978,M03,0.606
APUA2097471A,1978,M04,0.600
APUA2097471A,1978,M05,0.613
APUA2097471A,1978,M06,0.617
APUA2097471A,1978,M07,0.624
APUA2097471A,1978,M08,0.635
APUA2097471A,1978,M09,0.644
APUA2097471A,1978,M10,0.647
APUA2097471A,1978,M11,0.649
APUA2097471A,1978,M12,0.663
APUA2097471A,1979,M01,0.670
APUA2097471A,1979,M02,0.683
APUA2097471A,1979,M03,0.712
APUA2097471A,1979,M04,0.747
APUA2097471A,1979,M05,0.791
APUA2097471A,1979,M06,0.872
APUA2097471A,1979,M07,0.961
APUA2097471A,1979,M08,0.974
APUA2097471A,1979,M09,0.976
APUA2097471A,1979,M10,0.986
APUA2097471A,1979,M11,1.002
APUA2097471A,1979,M12,1.033
APUA2097471A,1980,M01,1.097
APUA2097471A,1980,M02,1.158
APUA2097471A,1980,M03,1.199
APUA2097471A,1980,M04,1.207
APUA2097471A,1980,M05,1.205
APUA2097471A,1980,M06,1.199
APUA2097471A,1980,M07,1.189
APUA2097471A,1980,M08,1.180
APUA2097471A,1980,M09,1.163
APUA2097471A,1980,M10,1.157
APUA2097471A,1980,M11,1.157
APUA2097471A,1980,M12,1.170
APUA2097471A,1981,M01,1.215
APUA2097471A,1981,M02,1.299
APUA2097471A,1981,M03,1.329
APUA2097471A,1981,M04,1.316
APUA2097471A,1981,M05,1.296
APUA2097471A,1981,M06,1.279
APUA2097471A,1981,M07,1.262
APUA2097471A,1981,M08,1.259
APUA2097471A,1981,M09,1.258
APUA2097471A,1981,M10,1.258
APUA2097471A,1981,M11,1.263
APUA2097471A,1981,M12,1.265
APUA2097471A,1982,M01,1.247
APUA2097471A,1982,M02,1.223
APUA2097471A,1982,M03,1.149
APUA2097471A,1982,M04,1.117
APUA2097471A,1982,M05,1.166
APUA2097471A,1982,M06,1.256
APUA2097471A,1982,M07,1.259
APUA2097471A,1982,M08,1.243
APUA2097471A,1982,M09,1.223
APUA2097471A,1982,M10,1.212
APUA2097471A,1982,M11,1.193
APUA2097471A,1982,M12,1.173
APUA2097471A,1983,M01,1.124
APUA2097471A,1983,M02,1.095
APUA2097471A,1983,M03,1.063
APUA2097471A,1983,M04,1.150
APUA2097471A,1983,M05,1.184
APUA2097471A,1983,M06,1.195
APUA2097471A,1983,M07,1.203
APUA2097471A,1983,M08,1.211
APUA2097471A,1983,M09,1.206
APUA2097471A,1983,M10,1.187
APUA2097471A,1983,M11,1.170
APUA2097471A,1983,M12,1.149
APUA2097471A,1984,M01,1.130
APUA2097471A,1984,M02,1.132
APUA2097471A,1984,M03,1.142
APUA2097471A,1984,M04,1.167
APUA2097471A,1984,M05,1.165
APUA2097471A,1984,M06,1.161
APUA2097471A,1984,M07,1.146
APUA2097471A,1984,M08,1.128
APUA2097471A,1984,M09,1.130
APUA2097471A,1984,M10,1.128
APUA2097471A,1984,M11,1.130
APUA2097471A,1984,M12,1.120
APUA2097471A,1985,M01,1.056
APUA2097471A,1985,M02,1.030
APUA2097471A,1985,M03,1.058
APUA2097471A,1985,M04,1.134
APUA2097471A,1985,M05,1.149
APUA2097471A,1985,M06,1.156
APUA2097471A,1985,M07,1.163
APUA2097471A,1985,M08,1.201
APUA2097471A,1985,M09,1.172
APUA2097471A,1985,M10,1.149
APUA2097471A,1985,M11,1.170
APUA2097471A,1985,M12,1.170
APUA2097471A,1986,M01,1.134
APUA2097471A,1986,M02,1.045
APUA2097471A,1986,M03,0.919
APUA2097471A,1986,M04,0.841
APUA2097471A,1986,M05,0.877
APUA2097471A,1986,M06,0.911
APUA2097471A,1986,M07,0.840
APUA2097471A,1986,M08,0.785
APUA2097471A,1986,M09,0.800
APUA2097471A,1986,M10,0.778
APUA2097471A,1986,M11,0.784
APUA2097471A,1986,M12,0.794
APUA2097471A,1987,M01,0.817
APUA2097471A,1987,M02,0.849
APUA2097471A,1987,M03,0.849
APUA2097471A,1987,M04,0.865
APUA2097471A,1987,M05,0.872
APUA2097471A,1987,M06,0.931
APUA2097471A,1987,M07,0.949
APUA2097471A,1987,M08,0.967
APUA2097471A,1987,M09,0.967
APUA2097471A,1987,M10,0.955
APUA2097471A,1987,M11,0.955
APUA2097471A,1987,M12,0.945
APUA2097471A,1988,M01,0.933
APUA2097471A,1988,M02,0.917
